2.44665	0.02567
2.44404	0.02792
2.44144	0.01908
2.43884	0.03024
2.43625	0.02457
2.43367	0.02358
2.43109	0.02644
2.42852	0.0236
2.42595	0.02072
2.42339	0.02697
2.42083	0.0217
2.41828	0.02239
2.41573	0.0273
2.41319	0.02496
2.41066	0.02184
2.40813	0.02202
2.4056	0.02783
2.40308	0.0225
2.40057	0.02215
2.39806	0.02415
2.39556	0.02482
2.39306	0.02276
2.39057	0.02649
2.38808	0.02424
2.3856	0.02311
2.38312	0.02138
2.38065	0.01972
2.37818	0.02513
2.37572	0.02304
2.37327	0.02207
2.37082	0.02055
2.36837	0.02659
2.36593	0.0241
2.36349	0.02082
2.36106	0.0218
2.35864	0.02781
2.35622	0.02263
2.3538	0.02294
2.35139	0.02643
2.34899	0.01863
2.34658	0.02059
2.34419	0.02136
2.3418	0.02181
2.33941	0.01884
2.33703	0.02391
2.33466	0.02516
2.33229	0.02612
2.32992	0.01746
2.32756	0.0256
2.3252	0.02036
2.32285	0.02386
2.3205	0.02089
2.31816	0.02163
2.31582	0.01664
2.31349	0.01859
2.31117	0.02233
2.30884	0.02073
2.30652	0.02251
2.30421	0.01975
2.3019	0.02114
2.2996	0.02182
2.2973	0.02214
2.295	0.028
2.29271	0.02272
2.29043	0.01954
2.28815	0.01874
2.28587	0.0197
2.2836	0.02338
2.28133	0.01961
2.27907	0.02
2.27681	0.01516
2.27456	0.0214
2.27231	0.02396
2.27007	0.01821
2.26783	0.01909
2.26559	0.02145
2.26336	0.01907
2.26113	0.02565
2.25891	0.01681
2.25669	0.02139
2.25448	0.02053
2.25227	0.02166
2.25007	0.01538
2.24787	0.02037
2.24567	0.01978
2.24348	0.02263
2.24129	0.01794
2.23911	0.01906
2.23693	0.01806
2.23476	0.01668
2.23259	0.01706
2.23042	0.01872
2.22826	0.01917
2.22611	0.01906
2.22395	0.01779
2.2218	0.01952
2.21966	0.01843
2.21752	0.0199
2.21538	0.02125
2.21325	0.01599
2.21113	0.02046
2.209	0.01647
2.20688	0.01703
2.20477	0.0189
2.20266	0.02153
2.20055	0.02191
2.19845	0.02058
2.19635	0.02028
2.19425	0.02084
2.19216	0.02118
2.19008	0.01441
2.18799	0.0158
2.18592	0.01491
2.18384	0.01622
2.18177	0.02458
2.1797	0.01325
2.17764	0.01475
2.17558	0.01908
2.17353	0.01973
2.17148	0.01832
2.16943	0.01742
2.16739	0.01966
2.16535	0.01885
2.16331	0.01828
2.16128	0.01875
2.15926	0.01782
2.15723	0.02179
2.15521	0.01509
2.1532	0.01854
2.15119	0.02384
2.14918	0.02057
2.14717	0.01527
2.14517	0.01709
2.14318	0.0223
2.14118	0.01766
2.13919	0.01467
2.13721	0.02015
2.13523	0.01735
2.13325	0.02531
2.13128	0.01808
2.12931	0.01414
2.12734	0.02112
2.12538	0.01663
2.12342	0.01976
2.12146	0.02217
2.11951	0.01761
2.11756	0.02608
2.11562	0.02432
2.11368	0.01955
2.11174	0.02088
2.1098	0.02123
2.10787	0.01554
2.10595	0.02343
2.10402	0.01779
2.1021	0.02551
2.10019	0.02493
2.09828	0.01393
2.09637	0.02053
2.09446	0.02446
2.09256	0.02583
2.09066	0.02063
2.08877	0.02271
2.08688	0.022
2.08499	0.02461
2.08311	0.01963
2.08122	0.02547
2.07935	0.03251
2.07747	0.02507
2.0756	0.02505
2.07374	0.02275
2.07187	0.02365
2.07001	0.0289
2.06816	0.02637
2.0663	0.02323
2.06445	0.02718
2.06261	0.02862
2.06076	0.027
2.05892	0.02962
2.05709	0.02482
2.05525	0.02929
2.05342	0.03357
2.0516	0.02835
2.04978	0.03164
2.04796	0.03028
2.04614	0.0303
2.04433	0.03464
2.04252	0.02884
2.04071	0.03215
2.03891	0.03482
2.03711	0.03264
2.03531	0.03693
2.03351	0.03323
2.03172	0.03007
2.02994	0.03151
2.02815	0.03381
2.02637	0.03947
2.02459	0.03861
2.02282	0.03365
2.02105	0.03345
2.01928	0.02806
2.01752	0.0278
2.01575	0.03805
2.014	0.03058
2.01224	0.03073
2.01049	0.03663
2.00874	0.0353
2.00699	0.03658
2.00525	0.0274
2.00351	0.02768
2.00177	0.03018
2.00004	0.02513
1.99831	0.03009
1.99658	0.02682
1.99486	0.02703
1.99313	0.02721
1.99142	0.02995
1.9897	0.02569
1.98799	0.0261
1.98628	0.02333
1.98457	0.02719
1.98287	0.02495
1.98117	0.0207
1.97947	0.01857
1.97778	0.02454
1.97608	0.0237
1.9744	0.02212
1.97271	0.02325
1.97103	0.02092
1.96935	0.02004
1.96767	0.02339
1.966	0.02275
1.96433	0.02079
1.96266	0.02001
1.96099	0.01724
1.95933	0.01805
1.95767	0.01945
1.95601	0.02101
1.95436	0.01744
1.95271	0.01922
1.95106	0.01934
1.94942	0.01687
1.94777	0.01847
1.94613	0.01503
1.9445	0.01775
1.94286	0.02302
1.94123	0.01693
1.93961	0.01731
1.93798	0.02279
1.93636	0.0208
1.93474	0.01763
1.93312	0.0221
1.93151	0.02217
1.9299	0.01965
1.92829	0.02404
1.92668	0.01681
1.92508	0.02202
1.92348	0.02331
1.92188	0.02392
1.92028	0.02012
1.91869	0.02047
1.9171	0.02109
1.91552	0.02371
1.91393	0.01788
1.91235	0.02525
1.91077	0.02528
1.90919	0.02383
1.90762	0.02617
1.90605	0.02593
1.90448	0.02554
1.90292	0.02778
1.90135	0.02901
1.89979	0.02413
1.89824	0.03031
1.89668	0.02795
1.89513	0.02752
1.89358	0.0333
1.89203	0.02941
1.89049	0.02754
1.88894	0.03108
1.8874	0.0306
1.88587	0.03274
1.88433	0.02699
1.8828	0.0286
1.88127	0.03511
1.87975	0.03078
1.87822	0.03013
1.8767	0.03199
1.87518	0.03117
1.87366	0.02997
1.87215	0.02685
1.87064	0.03519
1.86913	0.03
1.86762	0.02494
1.86612	0.02468
1.86462	0.02707
1.86312	0.02537
1.86162	0.02383
1.86013	0.02289
1.85864	0.02126
1.85715	0.0223
1.85566	0.01892
1.85418	0.0242
1.8527	0.02006
1.85122	0.01607
1.84974	0.01729
1.84827	0.01243
1.84679	0.01743
1.84532	0.0121
1.84386	0.01814
1.84239	0.01333
1.84093	0.01415
1.83947	0.01355
1.83801	0.00965
1.83656	0.0129
1.8351	0.01507
1.83365	0.00913
1.8322	0.00989
1.83076	0.00954
1.82932	0.01257
1.82787	0.00689
1.82644	0.00941
1.825	0.00874
1.82357	0.01089
1.82213	0.01223
1.8207	0.01031
1.81928	0.01306
1.81785	0.00656
1.81643	0.004
1.81501	0.0087
1.81359	0.00793
1.81218	0.00954
1.81076	0.00744
1.80935	0.00708
1.80794	0.0089
1.80654	0.0078
1.80513	0.01085
1.80373	0.00673
1.80233	0.00904
1.80093	0.00752
1.79954	0.00576
1.79814	0.00584
1.79675	0.00618
1.79536	0.00828
1.79398	0.00593
1.79259	0.00615
1.79121	0.01079
1.78983	0.00871
1.78845	0.00575
1.78708	0.00767
1.7857	0.0048
1.78433	0.00961
1.78296	0.00998
1.7816	0.01002
1.78023	0.00686
1.77887	0.00569
1.77751	0.00845
1.77615	0.00688
1.7748	0.00743
1.77344	0.00996
1.77209	0.00657
1.77074	0.00206
1.76939	0.00517
1.76805	0.0082
1.7667	0.00964
1.76536	0.00544
1.76402	0.00952
1.76269	0.00608
1.76135	-4.16829E-4
1.76002	0.00933
1.75869	0.00882
1.75736	0.00705
1.75603	0.0057
1.75471	0.00662
1.75339	0.01542
1.75207	0.00765
1.75075	0.00576
1.74943	0.00553
1.74812	0.00798
1.7468	0.00939
1.74549	0.00402
1.74419	0.00945
1.74288	0.01188
1.74158	0.00932
1.74027	0.00855
1.73897	0.01229
1.73768	0.01546
1.73638	0.00526
1.73509	0.00678
1.73379	0.00819
1.7325	0.0115
1.73122	0.00481
1.72993	0.0094
1.72865	0.00584
1.72736	0.00989
1.72608	0.0054
1.72481	0.00693
1.72353	0.00855
1.72226	0.00765
1.72098	0.01123
1.71971	0.00562
1.71845	0.00641
1.71718	0.00632
1.71591	0.00442
1.71465	0.00297
1.71339	0.00649
1.71213	0.00878
1.71088	0.01224
1.70962	0.00421
1.70837	0.00462
1.70712	0.0047
1.70587	0.00473
1.70462	0.0074
1.70337	0.00993
1.70213	0.00993
1.70089	0.01217
1.69965	0.01175
1.69841	0.00209
1.69718	0.00651
1.69594	0.00554
1.69471	0.00788
1.69348	0.01228
1.69225	0.00343
1.69102	0.00515
1.6898	0.01019
1.68858	0.01592
1.68735	0.00714
1.68614	0.01136
1.68492	0.0097
1.6837	0.01106
1.68249	0.00652
1.68128	0.00335
1.68007	0.01128
1.67886	0.00564
1.67765	0.00789
1.67645	0.01047
1.67524	0.01044
1.67404	0.00961
1.67284	9.10185E-4
1.67165	0.00545
1.67045	0.00667
1.66926	0.00542
1.66806	0.01305
1.66687	0.00658
1.66568	0.00642
1.6645	0.01276
1.66331	0.00184
1.66213	0.00739
1.66095	0.00626
1.65977	0.01168
1.65859	0.01146
1.65741	0.01444
1.65624	0.01417
1.65506	0.00343
1.65389	0.01726
1.65272	0.00853
1.65156	0.00419
1.65039	0.00723
1.64922	0.01554
1.64806	0.01358
1.6469	0.01179
1.64574	0.00802
1.64458	0.00286
1.64343	0.00609
1.64227	0.00968
1.64112	0.01236
1.63997	0.00476
1.63882	0.01175
1.63767	0.00784
1.63653	0.00894
1.63538	0.00757
1.63424	0.01219
1.6331	0.00629
1.63196	0.00961
1.63082	0.01142
1.62969	0.01242
1.62855	0.01359
1.62742	0.00901
1.62629	0.0152
1.62516	0.01134
1.62403	0.00629
1.62291	0.00431
1.62178	0.00829
1.62066	0.01136
1.61954	0.0137
1.61842	0.0061
1.6173	0.0194
1.61619	0.00813
1.61507	0.00781
1.61396	0.01381
1.61285	0.01376
1.61174	0.01475
1.61063	0.01177
1.60952	0.01351
1.60842	0.0029
1.60731	0.00614
1.60621	0.00572
1.60511	0.0118
1.60401	0.008
1.60292	0.00638
1.60182	0.00449
1.60073	0.01253
1.59963	0.00752
1.59854	0.00948
1.59745	-1.5119E-4
1.59637	0.00754
1.59528	0.01622
1.59419	0.01068
1.59311	0.00613
1.59203	0.01338
1.59095	0.01075
1.58987	0.00734
1.58879	0.01127
1.58772	0.0168
1.58665	0.01149
1.58557	0.01748
1.5845	0.01426
1.58343	0.00749
1.58236	0.02198
1.5813	0.00878
1.58023	0.00546
1.57917	0.01992
1.57811	0.01519
1.57705	0.00973
1.57599	0.00971
1.57493	0.01068
1.57388	0.00925
1.57282	0.00612
1.57177	0.01309
1.57072	0.00349
1.56967	0.0068
1.56862	0.00295
1.56757	0.01539
1.56652	0.01225
1.56548	0.007
1.56444	0.0052
1.5634	0.01789
1.56236	0.00648
1.56132	0.01296
1.56028	0.01105
1.55925	0.00805
1.55821	0.00897
1.55718	0.01373
1.55615	0.01136
1.55512	0.01156
1.55409	0.015
