0.553	4.128
0.554	4.063
0.555	4.066
0.556	4.114
0.557	3.984
0.558	4.016
0.559	4.072
0.560	4.036
0.561	4.011
0.562	4.059
0.563	3.973
0.564	3.969
0.565	3.991
0.566	4.044
0.567	4.004
0.568	3.985
0.569	3.939
0.570	3.999
0.571	4.009
0.572	3.966
0.573	3.910
0.574	3.905
0.575	3.853
0.576	3.970
0.577	3.850
0.578	3.850
0.579	3.805
0.580	3.816
0.581	3.790
0.582	3.888
0.583	3.670
0.584	3.847
0.585	3.867
0.586	3.816
0.587	3.849
0.588	3.810
0.589	3.838
0.590	3.867
0.591	3.883
0.592	3.783
0.593	3.875
0.594	3.916
0.595	3.885
0.596	3.863
0.597	3.952
0.598	3.934
0.599	3.955
0.600	3.983
0.601	3.958
0.602	4.072
0.603	4.001
0.604	4.097
0.605	4.092
0.606	4.156
0.607	4.219
0.608	4.229
0.609	4.237
0.610	4.356
0.611	4.368
0.612	4.388
0.613	4.431
0.614	4.429
0.615	4.435
0.616	4.440
0.617	4.426
0.618	4.443
0.619	4.456
0.620	4.432
0.621	4.407
0.622	4.359
0.623	4.430
0.624	4.411
0.625	4.398
0.626	4.452
0.627	4.477
0.628	4.368
0.629	4.437
0.630	4.371
0.631	4.355
0.632	4.362
0.633	4.247
0.634	4.256
0.635	4.310
0.636	4.349
0.637	4.296
0.638	4.296
0.639	4.275
0.640	4.280
0.641	4.140
0.642	4.183
0.643	4.304
0.644	4.202
0.645	4.275
0.646	4.293
0.647	4.371
0.648	4.330
0.649	4.396
0.650	4.320
0.651	4.488
0.652	4.456
0.653	4.504
0.654	4.507
0.655	4.594
0.656	4.634
0.657	4.732
0.658	4.728
0.659	4.792
0.660	4.799
0.661	4.818
0.662	4.808
0.663	4.781
0.664	4.740
0.665	4.821
0.666	4.791
0.667	4.750
0.668	4.841
0.669	4.757
0.670	4.698
0.671	4.627
0.672	4.747
0.673	4.619
0.674	4.543
0.675	4.544
0.676	4.409
0.677	4.456
0.678	4.455
0.679	4.360
0.680	4.354
0.681	4.379
0.682	4.286
0.683	4.201
0.684	4.282
0.685	4.300
0.686	4.141
0.687	4.270
0.688	4.097
0.689	4.014
0.690	4.129
0.691	4.090
0.692	3.999
0.693	4.097
0.694	4.065
0.695	3.971
0.696	4.011
0.697	3.994
0.698	3.965
0.699	3.993
0.700	3.906
0.701	3.890
0.702	3.955
0.703	3.844
0.704	3.809
0.705	3.824
0.706	3.768
0.707	3.849
0.708	3.717
0.709	3.746
0.710	3.781
0.711	3.751
0.712	3.606
0.713	3.853
0.714	3.640
0.715	3.710
0.716	3.803
0.717	3.661
0.718	3.554
0.719	3.751
0.720	3.697
0.721	3.577
0.722	3.714
0.723	3.514
0.724	3.599
0.725	3.579
0.726	3.517
0.727	3.585
0.728	3.708
0.729	3.487
0.730	3.530
0.731	3.524
0.732	3.410
0.733	3.443
0.734	3.397
0.735	3.543
0.736	3.446
0.737	3.306
0.738	3.435
0.739	3.357
0.740	3.043
0.741	3.447
0.742	3.327
0.743	3.277
0.744	3.353
0.745	3.277
0.746	3.082
0.747	3.226
0.748	3.368
0.749	3.174
0.750	3.159
