W N1
15169.4 0.00313143
15179.3 0.00311328
15189.2 0.00308918
15199.1 0.00306027
15209.1 0.00302571
15219 0.00297928
15228.9 0.00293224
15238.8 0.00288435
15248.8 0.00283319
15258.7 0.00277466
15268.6 0.00270122
15278.5 0.00264059
15288.4 0.0025854
15298.4 0.0025343
15308.3 0.00248927
15318.2 0.00244851
15328.1 0.00240612
15338.1 0.00236418
15348 0.00232393
15357.9 0.0022905
15367.8 0.00225525
15377.7 0.00221698
15387.7 0.00217711
15397.6 0.00213589
15407.5 0.00209202
15417.4 0.00205039
15427.4 0.00201091
15437.3 0.00197407
15447.2 0.00194215
15457.1 0.00191976
15467 0.0018904
15477 0.00185877
15486.9 0.00182644
15496.8 0.00179536
15506.7 0.00176441
15516.7 0.00172922
15526.6 0.00169187
15536.5 0.00165217
15546.4 0.00160646
15556.3 0.00156229
15566.3 0.00152248
15576.2 0.00148473
15586.1 0.00144826
15596 0.00141103
15606 0.00137608
15615.9 0.00134418
15625.8 0.00131447
15635.7 0.00128637
15645.6 0.00125797
15655.6 0.00123197
15665.5 0.00120833
15675.4 0.00118569
15685.3 0.0011617
15695.3 0.0011256
15705.2 0.00110395
15715.1 0.00109404
15725 0.00109263
15734.9 0.00109846
15744.9 0.00110864
15754.8 0.0011268
15764.7 0.00115468
15774.6 0.00119346
15784.5 0.00124747
15794.5 0.0013397
15804.4 0.00141624
15814.3 0.00148153
15824.2 0.00154229
15834.2 0.00160176
15844.1 0.0016673
15854 0.00171999
15863.9 0.00176226
15873.8 0.00179531
15883.8 0.00181716
15893.7 0.00181487
15903.6 0.00181713
15913.5 0.00182224
15923.5 0.00182421
15933.4 0.00181892
15943.3 0.00179228
15953.2 0.00176674
15963.1 0.0017484
15973.1 0.0017313
15983 0.00171355
15992.9 0.00169389
16002.8 0.00167276
16012.8 0.00165038
16022.7 0.00162705
16032.6 0.00160436
16042.5 0.00158827
16052.4 0.00158104
16062.4 0.00155405
16072.3 0.00151853
16082.2 0.00147766
16092.1 0.00143485
16102.1 0.00139522
16112 0.00134229
16121.9 0.00128159
16131.8 0.00121457
16141.7 0.00114085
16151.7 0.00105472
16161.6 0.000975137
16171.5 0.000899283
16181.4 0.000825411
16191.4 0.000752412
16201.3 0.000675209
16211.2 0.000604236
16221.1 0.000541623
16231 0.000485525
16241 0.000436157
16250.9 0.000396458
16260.8 0.000366488
16270.7 0.000329565
16280.7 0.000291563
16290.6 0.000253249
16300.5 0.00021447
16310.4 0.000174079
16320.3 0.000135532
16330.3 9.73904e-05
16340.2 5.85155e-05
16350.1 1.70457e-05
16360 -3.64457e-05
16370 -8.27624e-05
16379.9 -0.000119138
16389.8 -0.000149828
16399.7 -0.000175909
16409.6 -0.000197408
16419.6 -0.000214104
16429.5 -0.000229331
16439.4 -0.000241519
16449.3 -0.000249571
16459.2 -0.000251121
16469.2 -0.000234667
16479.1 -0.000228355
16489 -0.000229551
16498.9 -0.000234195
16508.9 -0.000240559
16518.8 -0.000246352
16528.7 -0.000250925
16538.6 -0.000263138
16548.5 -0.000279616
16558.5 -0.000300069
16568.4 -0.000325353
16578.3 -0.000361189
16588.2 -0.000392735
16598.2 -0.00042163
16608.1 -0.000450124
16618 -0.000479588
16627.9 -0.000512913
16637.8 -0.000552597
16647.8 -0.000581741
16657.7 -0.000606344
16667.6 -0.000627694
16677.5 -0.000646401
16687.5 -0.000663278
16697.4 -0.000677257
16707.3 -0.000688229
16717.2 -0.000696356
16727.1 -0.000701474
16737.1 -0.000702884
16747 -0.000698458
16756.9 -0.000695514
16766.8 -0.000692101
16776.8 -0.000687515
16786.7 -0.000681359
16796.6 -0.00067295
16806.5 -0.000662155
16816.4 -0.000651216
16826.4 -0.000639134
16836.3 -0.000625575
16846.2 -0.000610103
16856.1 -0.000590709
16866.1 -0.000571754
16876 -0.000553531
16885.9 -0.000535291
16895.8 -0.000516942
16905.7 -0.000498736
16915.7 -0.000481843
16925.6 -0.000462718
16935.5 -0.000442316
16945.4 -0.000421259
16955.4 -0.000400225
16965.3 -0.00038096
16975.2 -0.000366801
16985.1 -0.00034399
16995 -0.000316524
17005 -0.000285229
17014.9 -0.00025006
17024.8 -0.000209505
17034.7 -0.000163422
17044.6 -0.00012013
17054.6 -7.63161e-05
17064.5 -3.10132e-05
17074.4 1.69786e-05
17084.3 7.29945e-05
17094.3 0.000130951
17104.2 0.000180744
17114.1 0.000226927
17124 0.000270373
17133.9 0.000311358
17143.9 0.000349659
17153.8 0.000385653
17163.7 0.000419554
17173.6 0.000450978
17183.6 0.000479497
17193.5 0.00050432
17203.4 0.000521628
17213.3 0.000537862
17223.2 0.00055437
17233.2 0.000569313
17243.1 0.000581756
17253 0.000590524
17262.9 0.000590799
17272.9 0.000591476
17282.8 0.000593375
17292.7 0.000594293
17302.6 0.000593084
17312.5 0.000588166
17322.5 0.00057174
17332.4 0.000558686
17342.3 0.000552076
17352.2 0.000549012
17362.2 0.000549169
17372.1 0.00055343
17382 0.000568644
17391.9 0.000582736
17401.8 0.000591209
17411.8 0.000598021
17421.7 0.000604908
17431.6 0.000614005
17441.5 0.00063398
17451.5 0.000654659
17461.4 0.000661229
17471.3 0.000660835
17481.2 0.000654832
17491.1 0.000643277
17501.1 0.000623722
17511 0.000595883
17520.9 0.00057468
17530.8 0.000554767
17540.8 0.000535048
17550.7 0.000514722
17560.6 0.000492122
17570.5 0.000464246
17580.4 0.000443968
17590.4 0.000427521
17600.3 0.00041412
17610.2 0.000403712
17620.1 0.000396959
17630 0.000397127
17640 0.000394503
17649.9 0.000390904
17659.8 0.000387298
17669.7 0.000384054
17679.7 0.000381438
17689.6 0.000380251
17699.5 0.000379245
17709.4 0.000378047
17719.3 0.000376967
17729.3 0.000376084
17739.2 0.000375432
17749.1 0.000375072
17759 0.00037489
17769 0.000374559
17778.9 0.000374178
17788.8 0.000373692
17798.7 0.000372991
17808.6 0.000371832
17818.6 0.000369441
17828.5 0.000367827
17838.4 0.000366442
17848.3 0.000364938
17858.3 0.000363009
17868.2 0.000360151
17878.1 0.000353954
17888 0.00034847
17897.9 0.000345693
17907.9 0.000344048
17917.8 0.000343029
17927.7 0.000342214
17937.6 0.000340814
17947.6 0.00033689
17957.5 0.000336885
17967.4 0.000339168
17977.3 0.000343337
17987.2 0.000349427
17997.2 0.0003579
18007.1 0.000371947
18017 0.000385995
18026.9 0.000397661
18036.9 0.000408769
18046.8 0.000419971
18056.7 0.000431895
18066.6 0.000445846
18076.5 0.000465241
18086.5 0.000478037
18096.4 0.000487485
18106.3 0.00049454
18116.2 0.000499398
18126.2 0.000501792
18136.1 0.000499767
18146 0.000495356
18155.9 0.000494783
18165.8 0.000495204
18175.8 0.000496105
18185.7 0.000497254
18195.6 0.000498511
18205.5 0.000499601
18215.5 0.000500624
18225.4 0.000501743
18235.3 0.000502903
18245.2 0.000504083
18255.1 0.000505276
18265.1 0.000506501
18275 0.000508001
18284.9 0.000509412
18294.8 0.000510696
18304.7 0.000511868
18314.7 0.000512929
18324.6 0.000513865
18334.5 0.000514621
18344.4 0.000514937
18354.4 0.000515325
18364.3 0.000515722
18374.2 0.000516113
18384.1 0.000516501
18394 0.000516908
18404 0.000517497
18413.9 0.000518325
18423.8 0.000518933
18433.7 0.000519402
18443.7 0.000519748
18453.6 0.000519971
18463.5 0.000520052
18473.4 0.000519781
18483.3 0.000519336
18493.3 0.00051896
18503.2 0.000518603
18513.1 0.000518257
18523 0.000517927
18533 0.000517642
18542.9 0.000517645
18552.8 0.000517646
18562.7 0.000517496
18572.6 0.00051724
18582.6 0.000516892
18592.5 0.000516454
18602.4 0.000515915
18612.3 0.000515149
18622.3 0.000514341
18632.2 0.000513542
18642.1 0.000512732
18652 0.000511907
18661.9 0.000511067
18671.9 0.000510222
18681.8 0.000509437
18691.7 0.000508613
18701.6 0.000507729
18711.6 0.000506797
18721.5 0.000505819
18731.4 0.000504796
18741.3 0.000503722
18751.2 0.000502547
18761.2 0.000501348
18771.1 0.000500149
18781 0.000498942
18790.9 0.000497724
18800.9 0.000496496
18810.8 0.000495265
18820.7 0.000494078
18830.6 0.000492875
18840.5 0.000491618
18850.5 0.000490321
18860.4 0.000488988
18870.3 0.000487617
18880.2 0.000486202
18890.1 0.000484702
18900.1 0.000483147
18910 0.000481618
18919.9 0.000480092
18929.8 0.000478563
18939.8 0.00047703
18949.7 0.000475491
18959.6 0.000473952
18969.5 0.000472422
18979.4 0.000470865
18989.4 0.000469289
18999.3 0.000467696
19009.2 0.000466083
19019.1 0.000464447
19029.1 0.000462776
19039 0.000461021
19048.9 0.000459301
19058.8 0.000457598
19068.7 0.000455904
19078.7 0.000454216
19088.6 0.000452532
19098.5 0.000450852
19108.4 0.000449185
19118.4 0.000447515
19128.3 0.000445838
